source,target,condition,significance,log2fc,level,n_cells_condition,n_cells_control,cell_line
PRPF4B,HDAC8,PRPF4B+ctrl,0.9988954767356802,-0.13725471,No,32,11485,K562
PRPF4B,MICU3,PRPF4B+ctrl,0.8154790960046521,-0.3488629,No,32,11485,K562
ALG14,SLC3A2,ALG14+ctrl,1.0985686414202286e-19,0.744454,Yes,115,11485,K562
ALG14,KAT6B,ALG14+ctrl,0.000210945028286,0.61479294,Yes,115,11485,K562
ALG14,CDK2AP2,ALG14+ctrl,3.972512781731978e-06,0.63495636,Yes,115,11485,K562
ALG14,DCAF17,ALG14+ctrl,0.6491916067073271,0.5069747,No,115,11485,K562
ALG14,ZFYVE1,ALG14+ctrl,0.9311227672838032,0.20094109,No,115,11485,K562
ALG14,TAF12,ALG14+ctrl,0.6328484832504628,-0.08273089,No,115,11485,K562
DHX15,TMEM127,DHX15+ctrl,0.0094650090380563,0.9388733,Yes,82,11485,K562
DHX15,ORAI3,DHX15+ctrl,0.0006946633987323,1.437357,Yes,82,11485,K562
DHX15,SLC16A2,DHX15+ctrl,0.0032735579001906,0.73040605,Yes,82,11485,K562
DHX15,SFT2D3,DHX15+ctrl,0.5943719595777347,-0.8097019,No,82,11485,K562
DHX15,TIPARP,DHX15+ctrl,0.9122880399726626,0.0783273,No,82,11485,K562
DHX15,DMKN,DHX15+ctrl,0.0880586249825034,1.4996789,No,82,11485,K562
U2AF2,DDRGK1,U2AF2+ctrl,0.0211430304690583,0.5709843,Yes,43,11485,K562
U2AF2,SNHG4,U2AF2+ctrl,0.042588956431652,1.1902037,Yes,43,11485,K562
U2AF2,COQ4,U2AF2+ctrl,0.000363545009121,0.7383623,Yes,43,11485,K562
U2AF2,MT1X,U2AF2+ctrl,0.0671073990208127,0.49287015,No,43,11485,K562
U2AF2,ZNF574,U2AF2+ctrl,0.8905657241654663,0.2440579,No,43,11485,K562
U2AF2,COMMD1,U2AF2+ctrl,0.9190591561416775,0.019470334,No,43,11485,K562
NOP14,ANXA4,NOP14+ctrl,0.0071043874554644,0.68404996,Yes,37,11485,K562
NOP14,CHPF,NOP14+ctrl,0.0033253674788642,0.65597385,Yes,37,11485,K562
NOP14,KDM4B,NOP14+ctrl,0.0059074362688574,1.2310259,Yes,37,11485,K562
NOP14,RFX1,NOP14+ctrl,0.4723709070590031,0.39721632,No,37,11485,K562
NOP14,CNOT6L,NOP14+ctrl,0.80870269803493,0.12099242,No,37,11485,K562
NOP14,CTIF,NOP14+ctrl,0.3027624087259856,0.9237032,No,37,11485,K562
MSTO1,ELOVL5,MSTO1+ctrl,0.0168017817969244,0.72304165,Yes,50,11485,K562
MSTO1,CEBPZOS,MSTO1+ctrl,0.0275330769761774,0.53771484,Yes,50,11485,K562
MSTO1,VGLL3,MSTO1+ctrl,0.0114672757404004,0.75668705,Yes,50,11485,K562
MSTO1,PAQR3,MSTO1+ctrl,0.7866961898264219,-0.41836405,No,50,11485,K562
MSTO1,SLC20A2,MSTO1+ctrl,0.4422257957490955,0.28301716,No,50,11485,K562
MSTO1,SLC7A5,MSTO1+ctrl,0.9401528742454532,0.030985594,No,50,11485,K562
ACTR6,FSTL3,ACTR6+ctrl,7.044879686980187e-06,0.8630253,Yes,104,11485,K562
ACTR6,GMFB,ACTR6+ctrl,0.0001207323324171,0.62360847,Yes,104,11485,K562
ACTR6,NTNG1,ACTR6+ctrl,0.0320570416561607,0.8803921,Yes,104,11485,K562
ACTR6,RPL27A,ACTR6+ctrl,0.0037458021603645,0.044198036,No,104,11485,K562
ACTR6,DIPK2A,ACTR6+ctrl,0.7417001403978773,0.08810902,No,104,11485,K562
ACTR6,NINJ1,ACTR6+ctrl,0.2071553677504938,0.19838178,No,104,11485,K562
CRLS1,SDC2,CRLS1+ctrl,0.0259339423882831,0.5772363,Yes,51,11485,K562
CRLS1,NIPSNAP1,CRLS1+ctrl,0.0081043181952653,0.73698986,Yes,51,11485,K562
CRLS1,SNAP23,CRLS1+ctrl,0.0238601714934659,0.83618796,Yes,51,11485,K562
CRLS1,DNM1,CRLS1+ctrl,0.6867740410438898,0.6907766,No,51,11485,K562
CRLS1,FMNL2,CRLS1+ctrl,0.3663272805081625,0.2810353,No,51,11485,K562
CRLS1,ZUP1,CRLS1+ctrl,0.972367598788308,0.14516449,No,51,11485,K562
WDR1,CLSTN2,WDR1+ctrl,0.0006145800963445,1.8185123,Yes,44,11485,K562
WDR1,BDNF,WDR1+ctrl,0.0075829015429002,0.81739956,Yes,44,11485,K562
WDR1,NDST1,WDR1+ctrl,0.0465606192455566,0.6322496,Yes,44,11485,K562
WDR1,IDH3G,WDR1+ctrl,0.5505522312892679,0.19203198,No,44,11485,K562
WDR1,PJA2,WDR1+ctrl,0.0972420729517552,0.30213857,No,44,11485,K562
WDR1,DPY19L1,WDR1+ctrl,0.7361799552854364,0.120518684,No,44,11485,K562
SRSF2,NORAD,SRSF2+ctrl,0.0088401305009186,0.50031364,Yes,40,11485,K562
SRSF2,ACOT8,SRSF2+ctrl,0.0064901602204226,1.4224336,Yes,40,11485,K562
SRSF2,CPE,SRSF2+ctrl,0.0137421325690282,1.3639791,Yes,40,11485,K562
SRSF2,PNMA1,SRSF2+ctrl,0.3427230775899815,0.26622164,No,40,11485,K562
SRSF2,MOSPD3,SRSF2+ctrl,0.418826995840651,0.4636979,No,40,11485,K562
SRSF2,IKBKB,SRSF2+ctrl,0.38064947548964,0.41334462,No,40,11485,K562
GABPB1,MDM2,GABPB1+ctrl,6.0231205112546346e-06,0.9871583,Yes,48,11485,K562
GABPB1,CAP2,GABPB1+ctrl,0.0048954488287534,0.73018885,Yes,48,11485,K562
GABPB1,TRIAP1,GABPB1+ctrl,0.0021177127717898,0.63620555,Yes,48,11485,K562
GABPB1,SMAP1,GABPB1+ctrl,0.3710300087068597,0.15375292,No,48,11485,K562
GABPB1,PRRC2B,GABPB1+ctrl,0.0174572520594358,0.48122472,No,48,11485,K562
GABPB1,TCTA,GABPB1+ctrl,0.0524788068793722,0.6595079,No,48,11485,K562
RPL37A,RAB27B,RPL37A+ctrl,0.0236121993078477,1.4976649,Yes,75,11485,K562
RPL37A,KDM5B,RPL37A+ctrl,1.2827952083578737e-05,0.7424754,Yes,75,11485,K562
RPL37A,GSN,RPL37A+ctrl,4.712104572835127e-05,1.8733169,Yes,75,11485,K562
RPL37A,TPD52L1,RPL37A+ctrl,0.967492412027188,0.08766794,No,75,11485,K562
RPL37A,CCDC28A,RPL37A+ctrl,0.3519547882509772,0.73831916,No,75,11485,K562
RPL37A,TNFRSF1A,RPL37A+ctrl,0.2027625351422033,0.14676659,No,75,11485,K562
NCAPG,FAM98A,NCAPG+ctrl,0.0075559003730957,0.54845333,Yes,33,11485,K562
NCAPG,ZHX1,NCAPG+ctrl,0.0338830716463738,0.6499872,Yes,33,11485,K562
NCAPG,CCNL2,NCAPG+ctrl,0.0496129387024167,0.6216103,Yes,33,11485,K562
NCAPG,ANAPC10,NCAPG+ctrl,0.6590644003590029,0.013120413,No,33,11485,K562
NCAPG,DALRD3,NCAPG+ctrl,0.7365477466688891,0.082543135,No,33,11485,K562
NCAPG,ETS1,NCAPG+ctrl,0.3259205871806441,0.27333438,No,33,11485,K562
PFDN5,TGFB2,PFDN5+ctrl,0.0067879082626713,0.58312875,Yes,48,11485,K562
PFDN5,EPM2AIP1,PFDN5+ctrl,0.0060864368991647,0.8744564,Yes,48,11485,K562
PFDN5,NNMT,PFDN5+ctrl,0.0169058252375788,1.1155602,Yes,48,11485,K562
PFDN5,SGCB,PFDN5+ctrl,0.4204500823803536,0.15692604,No,48,11485,K562
PFDN5,EPC1,PFDN5+ctrl,0.9865344220545408,-0.08102,No,48,11485,K562
PFDN5,SLC9A3R1,PFDN5+ctrl,0.8404882618298526,0.06842017,No,48,11485,K562
EXOSC3,MTHFD2L,EXOSC3+ctrl,4.1303630787411675e-09,1.698127,Yes,60,11485,K562
EXOSC3,GPC6,EXOSC3+ctrl,0.0234752388007115,0.9143783,Yes,60,11485,K562
EXOSC3,MBD5,EXOSC3+ctrl,0.0036610927900904,1.203063,Yes,60,11485,K562
EXOSC3,RNF25,EXOSC3+ctrl,0.6938030943184074,0.17236495,No,60,11485,K562
EXOSC3,RTL6,EXOSC3+ctrl,0.1941293345369669,0.4761312,No,60,11485,K562
EXOSC3,KRT7,EXOSC3+ctrl,0.8730461563905634,-0.010498047,No,60,11485,K562
PREB,MPC1,PREB+ctrl,5.079880479277029e-08,2.1484747,Yes,22,11485,K562
PREB,ITPRIPL2,PREB+ctrl,0.0022836685467925,1.3448038,Yes,22,11485,K562
PREB,UBXN6,PREB+ctrl,0.0208978118881885,1.0536116,Yes,22,11485,K562
PREB,ATP6V0D1,PREB+ctrl,0.7770424251155665,0.20399863,No,22,11485,K562
PREB,MEF2A,PREB+ctrl,0.8776205918731653,-0.03866577,No,22,11485,K562
PREB,PLA2G4A,PREB+ctrl,0.9466299761633722,0.18294811,No,22,11485,K562
DYNC1H1,YIPF2,DYNC1H1+ctrl,0.0353973936767352,0.75347185,Yes,35,11485,K562
DYNC1H1,MAST4,DYNC1H1+ctrl,0.0263759377237605,0.9427632,Yes,35,11485,K562
DYNC1H1,WDR11,DYNC1H1+ctrl,0.004586093302816,0.88064134,Yes,35,11485,K562
DYNC1H1,ELP4,DYNC1H1+ctrl,0.7697365811641084,-0.15906405,No,35,11485,K562
DYNC1H1,PPP2R5E,DYNC1H1+ctrl,0.8517057936565335,0.06603068,No,35,11485,K562
DYNC1H1,TM7SF3,DYNC1H1+ctrl,0.3314945637547359,0.1748777,No,35,11485,K562
SPATA5,ACTA2,SPATA5+ctrl,7.835747918136075e-05,1.3643876,Yes,50,11485,K562
SPATA5,IFI27L2,SPATA5+ctrl,1.8868457306294364e-05,0.531762,Yes,50,11485,K562
SPATA5,LINC02057,SPATA5+ctrl,0.0013817192497181,1.7616673,Yes,50,11485,K562
SPATA5,SP100,SPATA5+ctrl,0.2891618558069815,0.20086248,No,50,11485,K562
SPATA5,INF2,SPATA5+ctrl,0.9119544439047762,-0.06459308,No,50,11485,K562
SPATA5,ZNF268,SPATA5+ctrl,0.9965362114959024,-0.24615598,No,50,11485,K562
USP37,SMURF2,USP37+ctrl,0.0087339809742877,0.6109168,Yes,22,11485,K562
USP37,AUXG01000058.1,USP37+ctrl,0.0033452745501972,1.6733737,Yes,22,11485,K562
USP37,PRAF2,USP37+ctrl,0.0013218452350521,1.3157973,Yes,22,11485,K562
USP37,MARF1,USP37+ctrl,0.374226310852969,0.46734428,No,22,11485,K562
USP37,TGFBI,USP37+ctrl,0.1972528509068682,0.27833813,No,22,11485,K562
USP37,VGLL4,USP37+ctrl,0.9759128291574602,-0.04078114,No,22,11485,K562
GPN2,BRD2,GPN2+ctrl,0.000663827222895,0.6550786,Yes,38,11485,K562
GPN2,TPCN1,GPN2+ctrl,0.0045013845761224,1.3232633,Yes,38,11485,K562
GPN2,TNS1,GPN2+ctrl,0.0283670001098453,1.161833,Yes,38,11485,K562
GPN2,POLR3B,GPN2+ctrl,0.9413196167366632,-0.33742142,No,38,11485,K562
GPN2,TSFM,GPN2+ctrl,0.8698261260193345,-0.010345459,No,38,11485,K562
GPN2,PTPRK,GPN2+ctrl,0.3272291395912297,0.36680806,No,38,11485,K562
RRP7A,MAPRE3,RRP7A+ctrl,0.0486169376558644,1.5353425,Yes,24,11485,K562
RRP7A,ZDHHC9,RRP7A+ctrl,0.0315080973345145,1.7322481,Yes,24,11485,K562
RRP7A,PLK2,RRP7A+ctrl,5.692246420183626e-06,0.51124656,Yes,24,11485,K562
RRP7A,ZKSCAN8,RRP7A+ctrl,0.1910394774485492,1.33917,No,24,11485,K562
RRP7A,EP400,RRP7A+ctrl,0.8214042323913513,-0.11513102,No,24,11485,K562
RRP7A,ST6GALNAC4,RRP7A+ctrl,0.623148790797067,0.53190184,No,24,11485,K562
ERCC3,SP110,ERCC3+ctrl,0.0156772107153656,1.1267674,Yes,30,11485,K562
ERCC3,EPHA2,ERCC3+ctrl,3.647106904550413e-05,1.1390004,Yes,30,11485,K562
ERCC3,PRRC2B,ERCC3+ctrl,0.0041077234973156,0.8011964,Yes,30,11485,K562
ERCC3,NDUFAF6,ERCC3+ctrl,0.9237237418706956,0.13240755,No,30,11485,K562
ERCC3,THEM4,ERCC3+ctrl,0.9318516952043894,0.035162687,No,30,11485,K562
ERCC3,POLRMT,ERCC3+ctrl,0.9749713091002126,-0.11376476,No,30,11485,K562
RPL13A,ATXN7L3B,RPL13A+ctrl,0.0058727852876483,0.6613086,Yes,53,11485,K562
RPL13A,SUGCT,RPL13A+ctrl,0.009415808085145,1.9571851,Yes,53,11485,K562
RPL13A,SH3BGRL,RPL13A+ctrl,0.0003409876759461,0.6378639,Yes,53,11485,K562
RPL13A,AUXG01000058.1,RPL13A+ctrl,0.1273615484956198,0.94168365,No,53,11485,K562
RPL13A,PPP3CC,RPL13A+ctrl,0.9968999412511024,0.3114934,No,53,11485,K562
RPL13A,FLYWCH2,RPL13A+ctrl,0.9080107418040544,-0.024638891,No,53,11485,K562
FAM133B,AMPD2,FAM133B+ctrl,0.0307284530352272,1.2044632,Yes,33,11485,K562
FAM133B,NARF,FAM133B+ctrl,0.0130914529711764,0.6113338,Yes,33,11485,K562
FAM133B,NOTCH2,FAM133B+ctrl,0.0068481045051672,0.52892226,Yes,33,11485,K562
FAM133B,TOM1L2,FAM133B+ctrl,0.4159196729285253,0.5847938,No,33,11485,K562
FAM133B,RAB5C,FAM133B+ctrl,0.3969391165780757,0.14000241,No,33,11485,K562
FAM133B,TMEM43,FAM133B+ctrl,0.5508788728786017,0.1940819,No,33,11485,K562
CCT2,GBP1,CCT2+ctrl,0.0244459710085436,0.8146683,Yes,56,11485,K562
CCT2,TRIM22,CCT2+ctrl,0.0199331313588778,1.3507056,Yes,56,11485,K562
CCT2,SFXN3,CCT2+ctrl,0.0403152140018376,0.6340835,Yes,56,11485,K562
CCT2,ZNF217,CCT2+ctrl,0.5841147961458084,-0.21162295,No,56,11485,K562
CCT2,VPS51,CCT2+ctrl,0.892650341180437,0.1031127,No,56,11485,K562
CCT2,TYMSOS,CCT2+ctrl,0.579937906001706,-0.5301268,No,56,11485,K562
PHF5A,TXNL4B,PHF5A+ctrl,0.0294146234235474,1.3553398,Yes,47,11485,K562
PHF5A,MRPL49,PHF5A+ctrl,0.008201420744514,1.0403932,Yes,47,11485,K562
PHF5A,ARID4B,PHF5A+ctrl,0.0167425899079296,0.5131853,Yes,47,11485,K562
PHF5A,PSMF1,PHF5A+ctrl,0.5198127579435111,0.15948701,No,47,11485,K562
PHF5A,SRSF10,PHF5A+ctrl,0.0595662396147816,0.21918333,No,47,11485,K562
PHF5A,CCDC50,PHF5A+ctrl,0.2851394106386014,0.18504271,No,47,11485,K562
NELFA,ZMAT3,NELFA+ctrl,1.2976319025343504e-08,1.1351901,Yes,60,11485,K562
NELFA,TMEM205,NELFA+ctrl,0.0020987989417056,0.8326576,Yes,60,11485,K562
NELFA,ITGAV,NELFA+ctrl,0.0044337849131701,0.5398805,Yes,60,11485,K562
NELFA,ZNF652,NELFA+ctrl,0.5453817609736793,-0.4632554,No,60,11485,K562
NELFA,RABEPK,NELFA+ctrl,0.5368595005315615,-0.27089024,No,60,11485,K562
NELFA,TMEM30A,NELFA+ctrl,0.0495761575491255,0.29270524,No,60,11485,K562
SARNP,CHRDL1,SARNP+ctrl,0.0231054580287542,0.633252,Yes,52,11485,K562
SARNP,ATXN7L3B,SARNP+ctrl,0.0006590299661786,0.7233157,Yes,52,11485,K562
SARNP,STX2,SARNP+ctrl,0.0281198056715831,0.5091585,Yes,52,11485,K562
SARNP,BEND6,SARNP+ctrl,0.9168764552987256,-0.009576082,No,52,11485,K562
SARNP,UBR4,SARNP+ctrl,0.870189042237534,0.07013285,No,52,11485,K562
SARNP,CHAMP1,SARNP+ctrl,0.9948057867424932,-0.054959416,No,52,11485,K562
LSG1,NGRN,LSG1+ctrl,1.833165311362501e-09,0.7732685,Yes,61,11485,K562
LSG1,INTS6,LSG1+ctrl,0.0294116388298068,0.556041,Yes,61,11485,K562
LSG1,MAST4,LSG1+ctrl,0.0156538018407879,0.6364212,Yes,61,11485,K562
LSG1,GNS,LSG1+ctrl,0.082801046578922,0.4998629,No,61,11485,K562
LSG1,ARFGAP1,LSG1+ctrl,0.1030289941621072,0.45828605,No,61,11485,K562
LSG1,INTS5,LSG1+ctrl,0.9887377479858016,-0.120680094,No,61,11485,K562
PLK1,SMPD1,PLK1+ctrl,0.0101496475646287,0.9517797,Yes,36,11485,K562
PLK1,FBXO32,PLK1+ctrl,8.880773799580545e-05,0.83601993,Yes,36,11485,K562
PLK1,BANP,PLK1+ctrl,0.0263529418303992,1.124515,Yes,36,11485,K562
PLK1,HSBP1,PLK1+ctrl,0.0037802503637161,0.2325589,No,36,11485,K562
PLK1,SCMH1,PLK1+ctrl,0.5425774680477442,0.3350575,No,36,11485,K562
PLK1,ROR1,PLK1+ctrl,0.1296618675661702,0.8248389,No,36,11485,K562
TRNP1,NFAT5,TRNP1+ctrl,0.0254100284434614,0.56735516,Yes,85,11485,K562
TRNP1,MTHFS,TRNP1+ctrl,0.0109494114017783,0.52630997,Yes,85,11485,K562
TRNP1,PARD3,TRNP1+ctrl,0.0132581284313332,0.6879201,Yes,85,11485,K562
TRNP1,NAB1,TRNP1+ctrl,0.6960087419766313,0.4886949,No,85,11485,K562
TRNP1,TANC2,TRNP1+ctrl,0.6312016527627271,0.2289772,No,85,11485,K562
TRNP1,REPS1,TRNP1+ctrl,0.95286592313855,0.08330703,No,85,11485,K562
TELO2,SERINC3,TELO2+ctrl,0.0001034138401714,0.71989805,Yes,47,11485,K562
TELO2,C6orf89,TELO2+ctrl,0.0212128324240249,0.56855035,Yes,47,11485,K562
TELO2,RBP1,TELO2+ctrl,0.0087011744184236,0.90301955,Yes,47,11485,K562
TELO2,CNP,TELO2+ctrl,0.8604745983668416,-0.072868586,No,47,11485,K562
TELO2,RINT1,TELO2+ctrl,0.703806217247404,0.5238755,No,47,11485,K562
TELO2,MOCS2,TELO2+ctrl,0.1231163500084761,0.3376391,No,47,11485,K562
RPS27,ZIM3,RPS27+ctrl,0.0015661454331039,0.6381629,Yes,56,11485,K562
RPS27,SLC25A38,RPS27+ctrl,0.0035721124411133,1.2152976,Yes,56,11485,K562
RPS27,B4GALT4,RPS27+ctrl,0.0102163923320669,0.8586881,Yes,56,11485,K562
RPS27,VCP,RPS27+ctrl,0.6964786127155448,0.034253865,No,56,11485,K562
RPS27,PDGFC,RPS27+ctrl,0.5668792120730123,0.123782516,No,56,11485,K562
RPS27,MICU1,RPS27+ctrl,0.977707492256408,-0.0009952784,No,56,11485,K562
PSMB3,WFS1,PSMB3+ctrl,0.0095467887045948,1.6859766,Yes,49,11485,K562
PSMB3,PCYOX1,PSMB3+ctrl,0.0002544937067988,0.8138811,Yes,49,11485,K562
PSMB3,LAMP1,PSMB3+ctrl,0.0001569267682535,0.5150337,Yes,49,11485,K562
PSMB3,DNAJC4,PSMB3+ctrl,0.1384043494357581,0.7430619,No,49,11485,K562
PSMB3,TMEM30A,PSMB3+ctrl,0.9603082631915896,-0.0117640495,No,49,11485,K562
PSMB3,ZNF143,PSMB3+ctrl,0.326499231218775,0.7189231,No,49,11485,K562
NDUFB3,USP36,NDUFB3+ctrl,0.0456755846107699,0.70441747,Yes,138,11485,K562
NDUFB3,MIR222HG,NDUFB3+ctrl,0.0410773600624419,0.5443988,Yes,138,11485,K562
NDUFB3,ANKRD36C,NDUFB3+ctrl,0.0308284584345264,0.5446485,Yes,138,11485,K562
NDUFB3,MPC1,NDUFB3+ctrl,0.3530021709344697,0.17802024,No,138,11485,K562
NDUFB3,ZNF277,NDUFB3+ctrl,0.6667033299843168,0.18057704,No,138,11485,K562
NDUFB3,ZNF675,NDUFB3+ctrl,0.9333472264723616,-0.119267225,No,138,11485,K562
PPRC1,CETN2,PPRC1+ctrl,0.0091667617503657,0.5727397,Yes,55,11485,K562
PPRC1,SMIM3,PPRC1+ctrl,0.045223113591461,0.63861644,Yes,55,11485,K562
PPRC1,PFDN6,PPRC1+ctrl,0.0024723782754015,0.5423517,Yes,55,11485,K562
PPRC1,MIA2,PPRC1+ctrl,0.581186838317969,0.24426591,No,55,11485,K562
PPRC1,B3GLCT,PPRC1+ctrl,0.9553184103020746,0.13635492,No,55,11485,K562
PPRC1,SPP1,PPRC1+ctrl,0.5043465515736383,0.41735876,No,55,11485,K562
NUBP1,PBXIP1,NUBP1+ctrl,0.0236642451171885,1.5098886,Yes,37,11485,K562
NUBP1,AKAP8L,NUBP1+ctrl,0.0154200191012418,0.8350071,Yes,37,11485,K562
NUBP1,VASN,NUBP1+ctrl,0.0452957314984496,0.66149426,Yes,37,11485,K562
NUBP1,EHD1,NUBP1+ctrl,0.7558120409647784,-0.36254358,No,37,11485,K562
NUBP1,HLA-A,NUBP1+ctrl,0.0001281374271292,0.4361385,No,37,11485,K562
NUBP1,BBS2,NUBP1+ctrl,0.2003263001424563,1.0094414,No,37,11485,K562
UBL5,BAZ2A,UBL5+ctrl,0.0345316575113116,0.56000555,Yes,126,11485,K562
UBL5,HIST3H2A,UBL5+ctrl,9.147957227889334e-15,2.3992915,Yes,126,11485,K562
UBL5,SINHCAF,UBL5+ctrl,8.069466725618559e-07,0.9887917,Yes,126,11485,K562
UBL5,TRAF7,UBL5+ctrl,0.3899501004808243,0.219293,No,126,11485,K562
UBL5,FCF1,UBL5+ctrl,0.4205388474717679,-0.2806599,No,126,11485,K562
UBL5,CDK7,UBL5+ctrl,0.0668400170093498,0.7211952,No,126,11485,K562
CD2BP2,SNX24,CD2BP2+ctrl,0.0274201969884078,0.7742038,Yes,62,11485,K562
CD2BP2,SDHD,CD2BP2+ctrl,0.0005737402104772,0.5935672,Yes,62,11485,K562
CD2BP2,CDK7,CD2BP2+ctrl,0.0466993513228227,0.6034199,Yes,62,11485,K562
CD2BP2,RAPGEF2,CD2BP2+ctrl,0.4562960892376005,0.22389746,No,62,11485,K562
CD2BP2,VPS51,CD2BP2+ctrl,0.4422178852581384,0.34106863,No,62,11485,K562
CD2BP2,SKIV2L,CD2BP2+ctrl,0.7460517194955016,0.3028071,No,62,11485,K562
RBM39,NFKBIB,RBM39+ctrl,0.036584422559821,1.0647433,Yes,57,11485,K562
RBM39,DHRS7,RBM39+ctrl,5.220435483004354e-05,1.2812655,Yes,57,11485,K562
RBM39,SLC15A4,RBM39+ctrl,0.0468120162272154,0.9099922,Yes,57,11485,K562
RBM39,CLP1,RBM39+ctrl,0.6302124297617937,-0.78957176,No,57,11485,K562
RBM39,TMEM120B,RBM39+ctrl,0.9760137573704474,0.02523756,No,57,11485,K562
RBM39,RETREG2,RBM39+ctrl,0.2153911312937982,0.4571675,No,57,11485,K562
GTF2B,EFEMP1,GTF2B+ctrl,0.0018481242816667,0.61881095,Yes,22,11485,K562
GTF2B,BDH2,GTF2B+ctrl,0.006999269611906,1.1803167,Yes,22,11485,K562
GTF2B,DNAJB6,GTF2B+ctrl,0.0008818527675525,0.551883,Yes,22,11485,K562
GTF2B,GBP3,GTF2B+ctrl,0.82572566071676,0.032170296,No,22,11485,K562
GTF2B,TEN1,GTF2B+ctrl,0.5133344051812747,0.48781705,No,22,11485,K562
GTF2B,SNX15,GTF2B+ctrl,0.8533182452951259,-0.16835093,No,22,11485,K562
EXOC1,SCD,EXOC1+ctrl,1.120967996576755e-06,1.8687671,Yes,48,11485,K562
EXOC1,NID2,EXOC1+ctrl,0.0074605253818422,0.8670224,Yes,48,11485,K562
EXOC1,HMGCR,EXOC1+ctrl,0.0220588438146202,1.4404075,Yes,48,11485,K562
EXOC1,AP4E1,EXOC1+ctrl,0.8906735453992807,-0.16172647,No,48,11485,K562
EXOC1,POLR2M,EXOC1+ctrl,0.7162764337485565,0.23837161,No,48,11485,K562
EXOC1,QRSL1,EXOC1+ctrl,0.5944726848848437,-0.1306014,No,48,11485,K562
HMBOX1,NUTM2A-AS1,HMBOX1+ctrl,0.0395394750129171,0.5655342,Yes,19,11485,K562
HMBOX1,CYLD,HMBOX1+ctrl,0.0005495703154379,1.1142238,Yes,19,11485,K562
HMBOX1,JRKL,HMBOX1+ctrl,0.0379145365247508,1.4823285,Yes,19,11485,K562
HMBOX1,MED31,HMBOX1+ctrl,0.6962321543948241,0.09525192,No,19,11485,K562
HMBOX1,TRIR,HMBOX1+ctrl,0.9694473656146448,-0.042154044,No,19,11485,K562
HMBOX1,TOB1,HMBOX1+ctrl,0.2836002707730443,1.2485342,No,19,11485,K562
TMA16,FAM214B,TMA16+ctrl,0.0400460412402161,1.5951986,Yes,17,11485,K562
TMA16,SFTA1P,TMA16+ctrl,0.0028898278929751,2.250813,Yes,17,11485,K562
TMA16,VAMP5,TMA16+ctrl,0.008427074124724,0.58486724,Yes,17,11485,K562
TMA16,BHMT2,TMA16+ctrl,0.965134326036233,-0.3063228,No,17,11485,K562
TMA16,DNAAF4,TMA16+ctrl,0.7451087371629737,-1.2398543,No,17,11485,K562
TMA16,TRAF3IP1,TMA16+ctrl,0.905651235285896,-0.10705185,No,17,11485,K562
DHX33,WDR44,DHX33+ctrl,0.0053962720885875,0.9914124,Yes,45,11485,K562
DHX33,SEMA3C,DHX33+ctrl,0.0184733629415698,0.5749307,Yes,45,11485,K562
DHX33,LACTB,DHX33+ctrl,0.0107142106563728,0.532022,Yes,45,11485,K562
DHX33,GOLGA4,DHX33+ctrl,0.1515765628065296,0.11500406,No,45,11485,K562
DHX33,TMEM234,DHX33+ctrl,0.1817678473893286,0.51945686,No,45,11485,K562
DHX33,ZFAND3,DHX33+ctrl,0.1178112352070101,0.62046564,No,45,11485,K562
DCTN4,CLIP3,DCTN4+ctrl,0.0138304920006882,1.4673197,Yes,114,11485,K562
DCTN4,TENT5A,DCTN4+ctrl,0.0032912876904126,0.9801711,Yes,114,11485,K562
DCTN4,DNASE1L1,DCTN4+ctrl,0.0012763243213266,1.0412631,Yes,114,11485,K562
DCTN4,PSENEN,DCTN4+ctrl,0.5525610726158801,0.09400487,No,114,11485,K562
DCTN4,DEXI,DCTN4+ctrl,0.4956796039776909,0.1390351,No,114,11485,K562
DCTN4,IBTK,DCTN4+ctrl,0.2232078036568754,0.18916082,No,114,11485,K562
PET117,CDKN1A,PET117+ctrl,7.196854618999895e-07,0.695705,Yes,155,11485,K562
PET117,RNASET2,PET117+ctrl,0.0421639050107313,0.70289946,Yes,155,11485,K562
PET117,ACACA,PET117+ctrl,0.0470577011713348,0.51031566,Yes,155,11485,K562
PET117,COPE,PET117+ctrl,0.0143187843095836,0.11186212,No,155,11485,K562
PET117,ZFHX4,PET117+ctrl,0.1878024971951337,0.20495665,No,155,11485,K562
PET117,WDR44,PET117+ctrl,0.5719551916974444,0.13144779,No,155,11485,K562
CUL3,RIOX2,CUL3+ctrl,0.0062643538630688,0.59256554,Yes,102,11485,K562
CUL3,HSBP1L1,CUL3+ctrl,0.0011263902821014,0.57879436,Yes,102,11485,K562
CUL3,KRT80,CUL3+ctrl,2.7158176213710028e-11,1.4548161,Yes,102,11485,K562
CUL3,EPG5,CUL3+ctrl,0.1073026418008792,0.3152864,No,102,11485,K562
CUL3,CNBP,CUL3+ctrl,6.821645758844409e-05,0.24502635,No,102,11485,K562
CUL3,SLC6A8,CUL3+ctrl,0.0468643188978562,0.3746885,No,102,11485,K562
EPRS,AMIGO2,EPRS+ctrl,9.377841401192907e-06,0.53589183,Yes,47,11485,K562
EPRS,SAT1,EPRS+ctrl,0.003121262729978,1.0278146,Yes,47,11485,K562
EPRS,KLF9,EPRS+ctrl,0.0247376530717995,0.9482366,Yes,47,11485,K562
